event_id,context,pid,engine_step_id,forward_id,phase,total_num_scheduled_tokens,layer_id,layer_type,q_len,matched,instrumented,status,error,duration_ns
input27_layer20,4-8K,69298,27,27,decode,1,20,linear_attention,1,False,False,ok,,1796586
input27_layer21,4-8K,69298,27,27,decode,1,21,linear_attention,1,False,False,ok,,1785416
input27_layer22,4-8K,69298,27,27,decode,1,22,linear_attention,1,False,False,ok,,1762305
input27_layer23,4-8K,69298,27,27,decode,1,23,full_attention,1,False,False,ok,,2479752
input27_layer24,4-8K,69298,27,27,decode,1,24,linear_attention,1,False,False,ok,,1784226
input27_layer25,4-8K,69298,27,27,decode,1,25,linear_attention,1,False,False,ok,,1791696
input27_layer26,4-8K,69298,27,27,decode,1,26,linear_attention,1,False,False,ok,,1785816
input27_layer27,4-8K,69298,27,27,decode,1,27,full_attention,1,False,False,ok,,2339971
input27_layer28,4-8K,69298,27,27,decode,1,28,linear_attention,1,False,False,ok,,1791926
input27_layer29,4-8K,69298,27,27,decode,1,29,linear_attention,1,False,False,ok,,1792896
input27_layer30,4-8K,69298,27,27,decode,1,30,linear_attention,1,False,False,ok,,1781515
input27_layer31,4-8K,69298,27,27,decode,1,31,full_attention,1,False,False,ok,,2349000
input27_layer32,4-8K,69298,27,27,decode,1,32,linear_attention,1,False,False,ok,,1777606
input27_layer33,4-8K,69298,27,27,decode,1,33,linear_attention,1,False,False,ok,,1775315
input27_layer34,4-8K,69298,27,27,decode,1,34,linear_attention,1,False,False,ok,,1784316
input27_layer35,4-8K,69298,27,27,decode,1,35,full_attention,1,False,False,ok,,2349351
input27_layer36,4-8K,69298,27,27,decode,1,36,linear_attention,1,False,False,ok,,1799936
input27_layer37,4-8K,69298,27,27,decode,1,37,linear_attention,1,False,False,ok,,1780116
input27_layer38,4-8K,69298,27,27,decode,1,38,linear_attention,1,False,False,ok,,1781266
input27_layer39,4-8K,69298,27,27,decode,1,39,full_attention,1,False,False,ok,,2335021
input27_layer40,4-8K,69298,27,27,decode,1,40,linear_attention,1,False,False,ok,,1804827
input27_layer41,4-8K,69298,27,27,decode,1,41,linear_attention,1,False,False,ok,,1792356
input27_layer42,4-8K,69298,27,27,decode,1,42,linear_attention,1,False,False,ok,,1782276
input27_layer43,4-8K,69298,27,27,decode,1,43,full_attention,1,False,False,ok,,2343180
input27_layer44,4-8K,69298,27,27,decode,1,44,linear_attention,1,False,False,ok,,1919177
input27_layer45,4-8K,69298,27,27,decode,1,45,linear_attention,1,False,False,ok,,1809567
input27_layer46,4-8K,69298,27,27,decode,1,46,linear_attention,1,False,False,ok,,1784726
input27_layer47,4-8K,69298,27,27,decode,1,47,full_attention,1,False,False,ok,,2348891
input27_layer48,4-8K,69298,27,27,decode,1,48,linear_attention,1,False,False,ok,,1793876
input27_layer49,4-8K,69298,27,27,decode,1,49,linear_attention,1,False,False,ok,,1789356
input27_layer50,4-8K,69298,27,27,decode,1,50,linear_attention,1,False,False,ok,,1785016
input27_layer51,4-8K,69298,27,27,decode,1,51,full_attention,1,False,False,ok,,2338201
input27_layer52,4-8K,69298,27,27,decode,1,52,linear_attention,1,False,False,ok,,1786786
input27_layer53,4-8K,69298,27,27,decode,1,53,linear_attention,1,False,False,ok,,1769386
input27_layer54,4-8K,69298,27,27,decode,1,54,linear_attention,1,False,False,ok,,1777116
input27_layer55,4-8K,69298,27,27,decode,1,55,full_attention,1,False,False,ok,,2358661
input27_layer56,4-8K,69298,27,27,decode,1,56,linear_attention,1,False,False,ok,,1787606
input27_layer57,4-8K,69298,27,27,decode,1,57,linear_attention,1,False,False,ok,,1766546
input27_layer58,4-8K,69298,27,27,decode,1,58,linear_attention,1,False,False,ok,,1754495
input27_layer59,4-8K,69298,27,27,decode,1,59,full_attention,1,False,False,ok,,2351311
input27_layer60,4-8K,69298,27,27,decode,1,60,linear_attention,1,False,False,ok,,1816707
input27_layer61,4-8K,69298,27,27,decode,1,61,linear_attention,1,False,False,ok,,1771166
input27_layer62,4-8K,69298,27,27,decode,1,62,linear_attention,1,False,False,ok,,1791486
input27_layer63,4-8K,69298,27,27,decode,1,63,full_attention,1,False,False,ok,,2335581
input28_layer0,4-8K,69298,28,28,decode,1,0,linear_attention,1,False,False,ok,,1904427
input28_layer1,4-8K,69298,28,28,decode,1,1,linear_attention,1,False,False,ok,,1810546
input28_layer2,4-8K,69298,28,28,decode,1,2,linear_attention,1,False,False,ok,,1965307
input28_layer3,4-8K,69298,28,28,decode,1,3,full_attention,1,False,False,ok,,2377131
input28_layer4,4-8K,69298,28,28,decode,1,4,linear_attention,1,False,False,ok,,1800406
input28_layer5,4-8K,69298,28,28,decode,1,5,linear_attention,1,False,False,ok,,1805426
input28_layer6,4-8K,69298,28,28,decode,1,6,linear_attention,1,False,False,ok,,1795286
input28_layer7,4-8K,69298,28,28,decode,1,7,full_attention,1,False,False,ok,,2353211
input28_layer8,4-8K,69298,28,28,decode,1,8,linear_attention,1,False,False,ok,,1815757
input28_layer9,4-8K,69298,28,28,decode,1,9,linear_attention,1,False,False,ok,,1779276
input28_layer10,4-8K,69298,28,28,decode,1,10,linear_attention,1,False,False,ok,,1790686
input28_layer11,4-8K,69298,28,28,decode,1,11,full_attention,1,False,False,ok,,2331021
input28_layer12,4-8K,69298,28,28,decode,1,12,linear_attention,1,False,False,ok,,1790086
input28_layer13,4-8K,69298,28,28,decode,1,13,linear_attention,1,False,False,ok,,1774396
input28_layer14,4-8K,69298,28,28,decode,1,14,linear_attention,1,False,False,ok,,1779166
input28_layer15,4-8K,69298,28,28,decode,1,15,full_attention,1,False,False,ok,,2350101
input28_layer16,4-8K,69298,28,28,decode,1,16,linear_attention,1,False,False,ok,,1792326
input28_layer17,4-8K,69298,28,28,decode,1,17,linear_attention,1,False,False,ok,,1793076
input28_layer18,4-8K,69298,28,28,decode,1,18,linear_attention,1,False,False,ok,,1776155
input28_layer19,4-8K,69298,28,28,decode,1,19,full_attention,1,False,False,ok,,2340770
input28_layer20,4-8K,69298,28,28,decode,1,20,linear_attention,1,False,False,ok,,1795266
input28_layer21,4-8K,69298,28,28,decode,1,21,linear_attention,1,False,False,ok,,1785126
input28_layer22,4-8K,69298,28,28,decode,1,22,linear_attention,1,False,False,ok,,1785386
input28_layer23,4-8K,69298,28,28,decode,1,23,full_attention,1,False,False,ok,,2480872
input28_layer24,4-8K,69298,28,28,decode,1,24,linear_attention,1,False,False,ok,,1803316
input28_layer25,4-8K,69298,28,28,decode,1,25,linear_attention,1,False,False,ok,,1793336
input28_layer26,4-8K,69298,28,28,decode,1,26,linear_attention,1,False,False,ok,,1781265
input28_layer27,4-8K,69298,28,28,decode,1,27,full_attention,1,False,False,ok,,2362301
input28_layer28,4-8K,69298,28,28,decode,1,28,linear_attention,1,False,False,ok,,1796626
input28_layer29,4-8K,69298,28,28,decode,1,29,linear_attention,1,False,False,ok,,1778346
input28_layer30,4-8K,69298,28,28,decode,1,30,linear_attention,1,False,False,ok,,1774195
input28_layer31,4-8K,69298,28,28,decode,1,31,full_attention,1,False,False,ok,,2330831
input28_layer32,4-8K,69298,28,28,decode,1,32,linear_attention,1,False,False,ok,,1781726
input28_layer33,4-8K,69298,28,28,decode,1,33,linear_attention,1,False,False,ok,,1762426
input28_layer34,4-8K,69298,28,28,decode,1,34,linear_attention,1,False,False,ok,,1779135
input28_layer35,4-8K,69298,28,28,decode,1,35,full_attention,1,False,False,ok,,2347521
input28_layer36,4-8K,69298,28,28,decode,1,36,linear_attention,1,False,False,ok,,1796746
input28_layer37,4-8K,69298,28,28,decode,1,37,linear_attention,1,False,False,ok,,1767315
input28_layer38,4-8K,69298,28,28,decode,1,38,linear_attention,1,False,False,ok,,1772325
input28_layer39,4-8K,69298,28,28,decode,1,39,full_attention,1,False,False,ok,,2329561
input28_layer40,4-8K,69298,28,28,decode,1,40,linear_attention,1,False,False,ok,,1779526
input28_layer41,4-8K,69298,28,28,decode,1,41,linear_attention,1,False,False,ok,,1776245
input28_layer42,4-8K,69298,28,28,decode,1,42,linear_attention,1,False,False,ok,,1777156
input28_layer43,4-8K,69298,28,28,decode,1,43,full_attention,1,False,False,ok,,2339441
input28_layer44,4-8K,69298,28,28,decode,1,44,linear_attention,1,False,False,ok,,1923328
input28_layer45,4-8K,69298,28,28,decode,1,45,linear_attention,1,False,False,ok,,1778835
input28_layer46,4-8K,69298,28,28,decode,1,46,linear_attention,1,False,False,ok,,1781126
input28_layer47,4-8K,69298,28,28,decode,1,47,full_attention,1,False,False,ok,,2353011
input28_layer48,4-8K,69298,28,28,decode,1,48,linear_attention,1,False,False,ok,,1763896
input28_layer49,4-8K,69298,28,28,decode,1,49,linear_attention,1,False,False,ok,,1784326
input28_layer50,4-8K,69298,28,28,decode,1,50,linear_attention,1,False,False,ok,,1783566
input28_layer51,4-8K,69298,28,28,decode,1,51,full_attention,1,False,False,ok,,2332660
input28_layer52,4-8K,69298,28,28,decode,1,52,linear_attention,1,False,False,ok,,1776856
input28_layer53,4-8K,69298,28,28,decode,1,53,linear_attention,1,False,False,ok,,1761626
input28_layer54,4-8K,69298,28,28,decode,1,54,linear_attention,1,False,False,ok,,1776695
input28_layer55,4-8K,69298,28,28,decode,1,55,full_attention,1,False,False,ok,,2338721
input28_layer56,4-8K,69298,28,28,decode,1,56,linear_attention,1,False,False,ok,,1798966
input28_layer57,4-8K,69298,28,28,decode,1,57,linear_attention,1,False,False,ok,,1768216
input28_layer58,4-8K,69298,28,28,decode,1,58,linear_attention,1,False,False,ok,,1775286
input28_layer59,4-8K,69298,28,28,decode,1,59,full_attention,1,False,False,ok,,2336581
input28_layer60,4-8K,69298,28,28,decode,1,60,linear_attention,1,False,False,ok,,1783406
input28_layer61,4-8K,69298,28,28,decode,1,61,linear_attention,1,False,False,ok,,1770216
input28_layer62,4-8K,69298,28,28,decode,1,62,linear_attention,1,False,False,ok,,1795916
input28_layer63,4-8K,69298,28,28,decode,1,63,full_attention,1,False,False,ok,,2343441
input29_layer0,4-8K,69298,29,29,decode,1,0,linear_attention,1,False,False,ok,,1892097
input29_layer1,4-8K,69298,29,29,decode,1,1,linear_attention,1,False,False,ok,,1773906
input29_layer2,4-8K,69298,29,29,decode,1,2,linear_attention,1,False,False,ok,,1943897
input29_layer3,4-8K,69298,29,29,decode,1,3,full_attention,1,False,False,ok,,2381061
input29_layer4,4-8K,69298,29,29,decode,1,4,linear_attention,1,False,False,ok,,1791965
input29_layer5,4-8K,69298,29,29,decode,1,5,linear_attention,1,False,False,ok,,1785586
input29_layer6,4-8K,69298,29,29,decode,1,6,linear_attention,1,False,False,ok,,1788736
input29_layer7,4-8K,69298,29,29,decode,1,7,full_attention,1,False,False,ok,,2349021
input29_layer8,4-8K,69298,29,29,decode,1,8,linear_attention,1,False,False,ok,,1801976
input29_layer9,4-8K,69298,29,29,decode,1,9,linear_attention,1,False,False,ok,,1796556
input29_layer10,4-8K,69298,29,29,decode,1,10,linear_attention,1,False,False,ok,,1788626
input29_layer11,4-8K,69298,29,29,decode,1,11,full_attention,1,False,False,ok,,2338471
input29_layer12,4-8K,69298,29,29,decode,1,12,linear_attention,1,False,False,ok,,1778906
input29_layer13,4-8K,69298,29,29,decode,1,13,linear_attention,1,False,False,ok,,1785346
input29_layer14,4-8K,69298,29,29,decode,1,14,linear_attention,1,False,False,ok,,1790996
input29_layer15,4-8K,69298,29,29,decode,1,15,full_attention,1,False,False,ok,,2353571
input29_layer16,4-8K,69298,29,29,decode,1,16,linear_attention,1,False,False,ok,,1789956
input29_layer17,4-8K,69298,29,29,decode,1,17,linear_attention,1,False,False,ok,,1792006
input29_layer18,4-8K,69298,29,29,decode,1,18,linear_attention,1,False,False,ok,,1782766
input29_layer19,4-8K,69298,29,29,decode,1,19,full_attention,1,False,False,ok,,2334480
input29_layer20,4-8K,69298,29,29,decode,1,20,linear_attention,1,False,False,ok,,1799776
input29_layer21,4-8K,69298,29,29,decode,1,21,linear_attention,1,False,False,ok,,1782895
input29_layer22,4-8K,69298,29,29,decode,1,22,linear_attention,1,False,False,ok,,1769316
input29_layer23,4-8K,69298,29,29,decode,1,23,full_attention,1,False,False,ok,,2532053
input29_layer24,4-8K,69298,29,29,decode,1,24,linear_attention,1,False,False,ok,,1799586
input29_layer25,4-8K,69298,29,29,decode,1,25,linear_attention,1,False,False,ok,,1778295
input29_layer26,4-8K,69298,29,29,decode,1,26,linear_attention,1,False,False,ok,,1804576
input29_layer27,4-8K,69298,29,29,decode,1,27,full_attention,1,False,False,ok,,2329410
input29_layer28,4-8K,69298,29,29,decode,1,28,linear_attention,1,False,False,ok,,1802686
input29_layer29,4-8K,69298,29,29,decode,1,29,linear_attention,1,False,False,ok,,1776526
input29_layer30,4-8K,69298,29,29,decode,1,30,linear_attention,1,False,False,ok,,1767506
input29_layer31,4-8K,69298,29,29,decode,1,31,full_attention,1,False,False,ok,,2322570
input29_layer32,4-8K,69298,29,29,decode,1,32,linear_attention,1,False,False,ok,,1770816
input29_layer33,4-8K,69298,29,29,decode,1,33,linear_attention,1,False,False,ok,,1794466
input29_layer34,4-8K,69298,29,29,decode,1,34,linear_attention,1,False,False,ok,,1797166
input29_layer35,4-8K,69298,29,29,decode,1,35,full_attention,1,False,False,ok,,2328051
input29_layer36,4-8K,69298,29,29,decode,1,36,linear_attention,1,False,False,ok,,1895307
input29_layer37,4-8K,69298,29,29,decode,1,37,linear_attention,1,False,False,ok,,1870507
input29_layer38,4-8K,69298,29,29,decode,1,38,linear_attention,1,False,False,ok,,1836777
input29_layer39,4-8K,69298,29,29,decode,1,39,full_attention,1,False,False,ok,,2406162
input29_layer40,4-8K,69298,29,29,decode,1,40,linear_attention,1,False,False,ok,,1841976
input29_layer41,4-8K,69298,29,29,decode,1,41,linear_attention,1,False,False,ok,,1824636
input29_layer42,4-8K,69298,29,29,decode,1,42,linear_attention,1,False,False,ok,,1819166
input29_layer43,4-8K,69298,29,29,decode,1,43,full_attention,1,False,False,ok,,2398281
input29_layer44,4-8K,69298,29,29,decode,1,44,linear_attention,1,False,False,ok,,1964848
input29_layer45,4-8K,69298,29,29,decode,1,45,linear_attention,1,False,False,ok,,1823076
input29_layer46,4-8K,69298,29,29,decode,1,46,linear_attention,1,False,False,ok,,1820746
input29_layer47,4-8K,69298,29,29,decode,1,47,full_attention,1,False,False,ok,,2391922
input29_layer48,4-8K,69298,29,29,decode,1,48,linear_attention,1,False,False,ok,,1812306
input29_layer49,4-8K,69298,29,29,decode,1,49,linear_attention,1,False,False,ok,,1819347
input29_layer50,4-8K,69298,29,29,decode,1,50,linear_attention,1,False,False,ok,,1981897
input29_layer51,4-8K,69298,29,29,decode,1,51,full_attention,1,False,False,ok,,2454782
input29_layer52,4-8K,69298,29,29,decode,1,52,linear_attention,1,False,False,ok,,2120039
input29_layer53,4-8K,69298,29,29,decode,1,53,linear_attention,1,False,False,ok,,1896117
input29_layer54,4-8K,69298,29,29,decode,1,54,linear_attention,1,False,False,ok,,1931667
input29_layer55,4-8K,69298,29,29,decode,1,55,full_attention,1,False,False,ok,,2522403
input29_layer56,4-8K,69298,29,29,decode,1,56,linear_attention,1,False,False,ok,,2021398
input29_layer57,4-8K,69298,29,29,decode,1,57,linear_attention,1,False,False,ok,,1982337
input29_layer58,4-8K,69298,29,29,decode,1,58,linear_attention,1,False,False,ok,,1968867
input29_layer59,4-8K,69298,29,29,decode,1,59,full_attention,1,False,False,ok,,2645034
input29_layer60,4-8K,69298,29,29,decode,1,60,linear_attention,1,False,False,ok,,2206600
input29_layer61,4-8K,69298,29,29,decode,1,61,linear_attention,1,False,False,ok,,2109199
input29_layer62,4-8K,69298,29,29,decode,1,62,linear_attention,1,False,False,ok,,2038678
input29_layer63,4-8K,69298,29,29,decode,1,63,full_attention,1,False,False,ok,,2700114
input30_layer0,4-8K,69298,30,30,decode,1,0,linear_attention,1,False,False,ok,,2370341
input30_layer1,4-8K,69298,30,30,decode,1,1,linear_attention,1,False,False,ok,,1913107
input30_layer2,4-8K,69298,30,30,decode,1,2,linear_attention,1,False,False,ok,,2130009
input30_layer3,4-8K,69298,30,30,decode,1,3,full_attention,1,False,False,ok,,3188679
input30_layer4,4-8K,69298,30,30,decode,1,4,linear_attention,1,False,False,ok,,2551332
input30_layer5,4-8K,69298,30,30,decode,1,5,linear_attention,1,False,False,ok,,2671194
input30_layer6,4-8K,69298,30,30,decode,1,6,linear_attention,1,False,False,ok,,1979997
input30_layer7,4-8K,69298,30,30,decode,1,7,full_attention,1,False,False,ok,,2786054
input30_layer8,4-8K,69298,30,30,decode,1,8,linear_attention,1,False,False,ok,,2367481
input30_layer9,4-8K,69298,30,30,decode,1,9,linear_attention,1,False,False,ok,,1896397
input30_layer10,4-8K,69298,30,30,decode,1,10,linear_attention,1,False,False,ok,,1829097
input30_layer11,4-8K,69298,30,30,decode,1,11,full_attention,1,False,False,ok,,2527093
input30_layer12,4-8K,69298,30,30,decode,1,12,linear_attention,1,False,False,ok,,1853907
input30_layer13,4-8K,69298,30,30,decode,1,13,linear_attention,1,False,False,ok,,1839186
input30_layer14,4-8K,69298,30,30,decode,1,14,linear_attention,1,False,False,ok,,1823376
input30_layer15,4-8K,69298,30,30,decode,1,15,full_attention,1,False,False,ok,,2381931
input30_layer16,4-8K,69298,30,30,decode,1,16,linear_attention,1,False,False,ok,,1823997
input30_layer17,4-8K,69298,30,30,decode,1,17,linear_attention,1,False,False,ok,,1804376
input30_layer18,4-8K,69298,30,30,decode,1,18,linear_attention,1,False,False,ok,,1813837
input30_layer19,4-8K,69298,30,30,decode,1,19,full_attention,1,False,False,ok,,2383981
input30_layer20,4-8K,69298,30,30,decode,1,20,linear_attention,1,False,False,ok,,1816537
input30_layer21,4-8K,69298,30,30,decode,1,21,linear_attention,1,False,False,ok,,1807407
input30_layer22,4-8K,69298,30,30,decode,1,22,linear_attention,1,False,False,ok,,1803947
input30_layer23,4-8K,69298,30,30,decode,1,23,full_attention,1,False,False,ok,,2516602
input30_layer24,4-8K,69298,30,30,decode,1,24,linear_attention,1,False,False,ok,,1820756
input30_layer25,4-8K,69298,30,30,decode,1,25,linear_attention,1,False,False,ok,,1811306
input30_layer26,4-8K,69298,30,30,decode,1,26,linear_attention,1,False,False,ok,,1806226
input30_layer27,4-8K,69298,30,30,decode,1,27,full_attention,1,False,False,ok,,2378821
input30_layer28,4-8K,69298,30,30,decode,1,28,linear_attention,1,False,False,ok,,1820806
input30_layer29,4-8K,69298,30,30,decode,1,29,linear_attention,1,False,False,ok,,1805276
input30_layer30,4-8K,69298,30,30,decode,1,30,linear_attention,1,False,False,ok,,1822406
input30_layer31,4-8K,69298,30,30,decode,1,31,full_attention,1,False,False,ok,,2362291
input30_layer32,4-8K,69298,30,30,decode,1,32,linear_attention,1,False,False,ok,,1814626
input30_layer33,4-8K,69298,30,30,decode,1,33,linear_attention,1,False,False,ok,,1797236
input30_layer34,4-8K,69298,30,30,decode,1,34,linear_attention,1,False,False,ok,,1788356
input30_layer35,4-8K,69298,30,30,decode,1,35,full_attention,1,False,False,ok,,2350981
input30_layer36,4-8K,69298,30,30,decode,1,36,linear_attention,1,False,False,ok,,1807196
input30_layer37,4-8K,69298,30,30,decode,1,37,linear_attention,1,False,False,ok,,1796506
input30_layer38,4-8K,69298,30,30,decode,1,38,linear_attention,1,False,False,ok,,1790765
input30_layer39,4-8K,69298,30,30,decode,1,39,full_attention,1,False,False,ok,,2353301
input30_layer40,4-8K,69298,30,30,decode,1,40,linear_attention,1,False,False,ok,,1792056
input30_layer41,4-8K,69298,30,30,decode,1,41,linear_attention,1,False,False,ok,,1796986
input30_layer42,4-8K,69298,30,30,decode,1,42,linear_attention,1,False,False,ok,,1793046
input30_layer43,4-8K,69298,30,30,decode,1,43,full_attention,1,False,False,ok,,2359931
input30_layer44,4-8K,69298,30,30,decode,1,44,linear_attention,1,False,False,ok,,1936568
input30_layer45,4-8K,69298,30,30,decode,1,45,linear_attention,1,False,False,ok,,1802466
input30_layer46,4-8K,69298,30,30,decode,1,46,linear_attention,1,False,False,ok,,1790526
input30_layer47,4-8K,69298,30,30,decode,1,47,full_attention,1,False,False,ok,,2358941
input30_layer48,4-8K,69298,30,30,decode,1,48,linear_attention,1,False,False,ok,,1799426
input30_layer49,4-8K,69298,30,30,decode,1,49,linear_attention,1,False,False,ok,,1795866
input30_layer50,4-8K,69298,30,30,decode,1,50,linear_attention,1,False,False,ok,,1778726
input30_layer51,4-8K,69298,30,30,decode,1,51,full_attention,1,False,False,ok,,2336281
input30_layer52,4-8K,69298,30,30,decode,1,52,linear_attention,1,False,False,ok,,1786556
input30_layer53,4-8K,69298,30,30,decode,1,53,linear_attention,1,False,False,ok,,1792316
input30_layer54,4-8K,69298,30,30,decode,1,54,linear_attention,1,False,False,ok,,1785246
input30_layer55,4-8K,69298,30,30,decode,1,55,full_attention,1,False,False,ok,,2353861
input30_layer56,4-8K,69298,30,30,decode,1,56,linear_attention,1,False,False,ok,,1797686
input30_layer57,4-8K,69298,30,30,decode,1,57,linear_attention,1,False,False,ok,,1790416
input30_layer58,4-8K,69298,30,30,decode,1,58,linear_attention,1,False,False,ok,,1794686
input30_layer59,4-8K,69298,30,30,decode,1,59,full_attention,1,False,False,ok,,2348331
input30_layer60,4-8K,69298,30,30,decode,1,60,linear_attention,1,False,False,ok,,1807156
input30_layer61,4-8K,69298,30,30,decode,1,61,linear_attention,1,False,False,ok,,1789896
input30_layer62,4-8K,69298,30,30,decode,1,62,linear_attention,1,False,False,ok,,1823196
input30_layer63,4-8K,69298,30,30,decode,1,63,full_attention,1,False,False,ok,,2385541
input31_layer0,4-8K,69298,31,31,decode,1,0,linear_attention,1,False,False,ok,,1930637
input31_layer1,4-8K,69298,31,31,decode,1,1,linear_attention,1,False,False,ok,,1820967
input31_layer2,4-8K,69298,31,31,decode,1,2,linear_attention,1,False,False,ok,,1976518
input31_layer3,4-8K,69298,31,31,decode,1,3,full_attention,1,False,False,ok,,2442792
input31_layer4,4-8K,69298,31,31,decode,1,4,linear_attention,1,False,False,ok,,1834916
input31_layer5,4-8K,69298,31,31,decode,1,5,linear_attention,1,False,False,ok,,1823866
input31_layer6,4-8K,69298,31,31,decode,1,6,linear_attention,1,False,False,ok,,1803546
input31_layer7,4-8K,69298,31,31,decode,1,7,full_attention,1,False,False,ok,,2370701
input31_layer8,4-8K,69298,31,31,decode,1,8,linear_attention,1,False,False,ok,,1819716
input31_layer9,4-8K,69298,31,31,decode,1,9,linear_attention,1,False,False,ok,,1806956
input31_layer10,4-8K,69298,31,31,decode,1,10,linear_attention,1,False,False,ok,,1811527
input31_layer11,4-8K,69298,31,31,decode,1,11,full_attention,1,False,False,ok,,2361741
input31_layer12,4-8K,69298,31,31,decode,1,12,linear_attention,1,False,False,ok,,1808886
input31_layer13,4-8K,69298,31,31,decode,1,13,linear_attention,1,False,False,ok,,1811896
input31_layer14,4-8K,69298,31,31,decode,1,14,linear_attention,1,False,False,ok,,1801986
input31_layer15,4-8K,69298,31,31,decode,1,15,full_attention,1,False,False,ok,,2365541
input31_layer16,4-8K,69298,31,31,decode,1,16,linear_attention,1,False,False,ok,,1820296
input31_layer17,4-8K,69298,31,31,decode,1,17,linear_attention,1,False,False,ok,,1864746
input31_layer18,4-8K,69298,31,31,decode,1,18,linear_attention,1,False,False,ok,,1814326
input31_layer19,4-8K,69298,31,31,decode,1,19,full_attention,1,False,False,ok,,2396871
input31_layer20,4-8K,69298,31,31,decode,1,20,linear_attention,1,False,False,ok,,1823976
input31_layer21,4-8K,69298,31,31,decode,1,21,linear_attention,1,False,False,ok,,1861606
input31_layer22,4-8K,69298,31,31,decode,1,22,linear_attention,1,False,False,ok,,1808467
input31_layer23,4-8K,69298,31,31,decode,1,23,full_attention,1,False,False,ok,,2556913
input31_layer24,4-8K,69298,31,31,decode,1,24,linear_attention,1,False,False,ok,,1818736
input31_layer25,4-8K,69298,31,31,decode,1,25,linear_attention,1,False,False,ok,,1818006
input31_layer26,4-8K,69298,31,31,decode,1,26,linear_attention,1,False,False,ok,,1813546
input31_layer27,4-8K,69298,31,31,decode,1,27,full_attention,1,False,False,ok,,2378461
input31_layer28,4-8K,69298,31,31,decode,1,28,linear_attention,1,False,False,ok,,1821646
input31_layer29,4-8K,69298,31,31,decode,1,29,linear_attention,1,False,False,ok,,1812186
input31_layer30,4-8K,69298,31,31,decode,1,30,linear_attention,1,False,False,ok,,1801226
input31_layer31,4-8K,69298,31,31,decode,1,31,full_attention,1,False,False,ok,,2347291
input31_layer32,4-8K,69298,31,31,decode,1,32,linear_attention,1,False,False,ok,,1807256
input31_layer33,4-8K,69298,31,31,decode,1,33,linear_attention,1,False,False,ok,,1816617
input31_layer34,4-8K,69298,31,31,decode,1,34,linear_attention,1,False,False,ok,,1802446
input31_layer35,4-8K,69298,31,31,decode,1,35,full_attention,1,False,False,ok,,2398742
input31_layer36,4-8K,69298,31,31,decode,1,36,linear_attention,1,False,False,ok,,1806766
input31_layer37,4-8K,69298,31,31,decode,1,37,linear_attention,1,False,False,ok,,1782336
input31_layer38,4-8K,69298,31,31,decode,1,38,linear_attention,1,False,False,ok,,1801136
input31_layer39,4-8K,69298,31,31,decode,1,39,full_attention,1,False,False,ok,,2352891
input31_layer40,4-8K,69298,31,31,decode,1,40,linear_attention,1,False,False,ok,,1797316
input31_layer41,4-8K,69298,31,31,decode,1,41,linear_attention,1,False,False,ok,,1802496
input31_layer42,4-8K,69298,31,31,decode,1,42,linear_attention,1,False,False,ok,,1805856
input31_layer43,4-8K,69298,31,31,decode,1,43,full_attention,1,False,False,ok,,2372801
input31_layer44,4-8K,69298,31,31,decode,1,44,linear_attention,1,False,False,ok,,1936647
input31_layer45,4-8K,69298,31,31,decode,1,45,linear_attention,1,False,False,ok,,1808497
input31_layer46,4-8K,69298,31,31,decode,1,46,linear_attention,1,False,False,ok,,1785936
input31_layer47,4-8K,69298,31,31,decode,1,47,full_attention,1,False,False,ok,,2360171
input31_layer48,4-8K,69298,31,31,decode,1,48,linear_attention,1,False,False,ok,,1811666
input31_layer49,4-8K,69298,31,31,decode,1,49,linear_attention,1,False,False,ok,,1800866
input31_layer50,4-8K,69298,31,31,decode,1,50,linear_attention,1,False,False,ok,,1946527
input31_layer51,4-8K,69298,31,31,decode,1,51,full_attention,1,False,False,ok,,2475232
input31_layer52,4-8K,69298,31,31,decode,1,52,linear_attention,1,False,False,ok,,1850127
input31_layer53,4-8K,69298,31,31,decode,1,53,linear_attention,1,False,False,ok,,1800946
input31_layer54,4-8K,69298,31,31,decode,1,54,linear_attention,1,False,False,ok,,2481982
input31_layer55,4-8K,69298,31,31,decode,1,55,full_attention,1,False,False,ok,,2521892
input31_layer56,4-8K,69298,31,31,decode,1,56,linear_attention,1,False,False,ok,,1854136
input31_layer57,4-8K,69298,31,31,decode,1,57,linear_attention,1,False,False,ok,,1800966
input31_layer58,4-8K,69298,31,31,decode,1,58,linear_attention,1,False,False,ok,,1812076
input31_layer59,4-8K,69298,31,31,decode,1,59,full_attention,1,False,False,ok,,2469372
input31_layer60,4-8K,69298,31,31,decode,1,60,linear_attention,1,False,False,ok,,1849446
input31_layer61,4-8K,69298,31,31,decode,1,61,linear_attention,1,False,False,ok,,1792386
input31_layer62,4-8K,69298,31,31,decode,1,62,linear_attention,1,False,False,ok,,1824676
input31_layer63,4-8K,69298,31,31,decode,1,63,full_attention,1,False,False,ok,,2418622
input32_layer0,4-8K,69298,32,32,decode,1,0,linear_attention,1,False,False,ok,,1918527
input32_layer1,4-8K,69298,32,32,decode,1,1,linear_attention,1,False,False,ok,,1823646
input32_layer2,4-8K,69298,32,32,decode,1,2,linear_attention,1,False,False,ok,,1995618
input32_layer3,4-8K,69298,32,32,decode,1,3,full_attention,1,False,False,ok,,2410931
